weather_severity,nas_congestion,carrier_issues,late_aircraft,season,airport,airline,delay_minutes,is_delayed
0.3129,0.112,0.3433,0,spring,ORD,JetBlue,29.2,1
0.5413,0.4596,0.2378,0,winter,BOS,Delta,62.7,1
0.4178,0.4434,0.0882,0,summer,JFK,United,52.0,1
0.2456,0.6265,0.0814,1,summer,BOS,American,81.4,1
0.2222,0.4186,0.1587,0,spring,LAX,JetBlue,34.9,1
0.3034,0.2708,0.1965,0,summer,BOS,Delta,42.3,1
0.5863,0.6637,0.2411,1,summer,ATL,Delta,109.2,1
0.1821,0.5484,0.3663,0,winter,JFK,United,67.0,1
0.4254,0.4149,0.5298,0,fall,BOS,United,63.2,1
0.0853,0.3417,0.3313,1,summer,ORD,American,64.4,1
0.362,0.2461,0.2801,0,summer,JFK,United,26.0,1
0.0672,0.5367,0.2075,0,fall,ORD,United,46.1,1
0.3716,0.3321,0.2889,0,fall,ORD,United,61.7,1
0.4251,0.2975,0.2586,0,summer,JFK,United,41.7,1
0.1713,0.2093,0.3657,1,summer,LAX,Southwest,63.6,1
0.5191,0.4557,0.1257,0,winter,ORD,American,83.3,1
0.4365,0.6134,0.5815,1,spring,ATL,United,100.6,1
0.2545,0.2968,0.0925,1,spring,LAX,Southwest,41.3,1
0.4258,0.1916,0.2657,0,winter,DFW,United,41.8,1
0.0286,0.2165,0.1677,0,spring,LAX,Delta,16.0,1
0.5674,0.6668,0.3474,1,spring,DFW,United,109.4,1
0.0738,0.6038,0.1327,1,spring,LAX,JetBlue,43.7,1
0.1433,0.5278,0.1583,0,fall,LAX,United,31.2,1
0.0227,0.4002,0.1519,0,summer,JFK,Southwest,33.3,1
0.3125,0.509,0.1498,0,spring,LAX,American,39.1,1
0.0866,0.3084,0.089,0,spring,LAX,United,18.2,1
0.3842,0.5233,0.073,0,fall,JFK,American,60.7,1
0.285,0.1736,0.1096,0,summer,DFW,JetBlue,34.7,1
0.0693,0.682,0.5791,0,fall,ATL,Delta,55.7,1
0.2908,0.2767,0.1782,0,summer,LAX,Delta,25.1,1
0.1805,0.6873,0.1312,0,fall,DFW,Southwest,38.2,1
0.3976,0.3494,0.3685,1,spring,DFW,JetBlue,73.3,1
0.1172,0.529,0.2713,0,fall,DFW,United,38.2,1
0.2155,0.3714,0.3774,0,winter,JFK,American,52.6,1
0.1958,0.2053,0.406,0,summer,ATL,JetBlue,45.6,1
0.3245,0.4189,0.177,1,spring,ATL,Delta,67.8,1
0.1734,0.3944,0.4669,0,summer,DFW,Southwest,46.6,1
0.5187,0.5548,0.522,1,summer,ATL,Southwest,76.0,1
0.4188,0.5353,0.1806,0,summer,ATL,Southwest,55.2,1
0.3358,0.5669,0.2816,1,summer,BOS,Delta,87.0,1
0.5796,0.7233,0.1126,0,winter,LAX,American,76.7,1
0.043,0.3902,0.2095,0,spring,JFK,American,22.4,1
0.4058,0.2332,0.1834,0,fall,LAX,JetBlue,51.2,1
0.4478,0.6189,0.4374,0,summer,JFK,American,82.5,1
0.1861,0.587,0.284,0,spring,DFW,Delta,39.3,1
0.3211,0.6324,0.1492,0,summer,ORD,JetBlue,71.2,1
0.3443,0.4684,0.2054,0,winter,BOS,American,55.3,1
0.0974,0.3788,0.3275,0,winter,SEA,Delta,21.8,1
0.3995,0.6186,0.0769,0,fall,LAX,American,42.3,1
0.4703,0.6148,0.291,0,spring,ATL,Southwest,57.9,1
0.2353,0.7811,0.0158,1,fall,BOS,United,70.4,1
0.1104,0.4828,0.173,1,winter,SEA,United,51.9,1
0.0919,0.3361,0.6237,1,fall,LAX,American,62.5,1
0.1726,0.1306,0.1735,1,winter,ORD,United,58.4,1
0.5105,0.2947,0.3549,0,winter,BOS,JetBlue,65.5,1
0.3371,0.4196,0.2358,0,winter,BOS,Southwest,53.9,1
0.3022,0.3036,0.2895,0,winter,ORD,Southwest,54.7,1
0.3638,0.5377,0.3104,1,winter,JFK,United,92.8,1
0.4564,0.5361,0.4407,0,winter,BOS,United,84.1,1
0.3278,0.6015,0.3784,1,fall,SEA,Delta,74.6,1
0.7627,0.6446,0.1923,0,fall,ATL,JetBlue,81.4,1
0.2888,0.0818,0.0621,0,winter,BOS,Southwest,29.2,1
0.5044,0.2545,0.1548,0,spring,ATL,Delta,36.9,1
0.5704,0.5292,0.3774,1,summer,SEA,Southwest,103.1,1
0.3549,0.5316,0.2976,0,summer,BOS,Delta,69.5,1
0.2243,0.3442,0.3685,1,winter,ATL,Delta,63.9,1
0.1871,0.4487,0.2487,1,fall,BOS,United,70.3,1
0.2479,0.6827,0.0971,0,spring,ORD,Southwest,47.3,1
0.2642,0.8401,0.0988,1,spring,JFK,JetBlue,72.2,1
0.4291,0.6752,0.337,1,winter,DFW,Delta,106.5,1
0.1872,0.6113,0.1347,1,summer,JFK,Delta,77.6,1
0.1656,0.3741,0.393,0,summer,DFW,Delta,39.5,1
0.088,0.76,0.3017,1,spring,SEA,American,72.4,1
0.5398,0.5739,0.2141,0,fall,ORD,Delta,72.2,1
0.2972,0.4489,0.185,1,winter,LAX,Delta,67.1,1
0.0561,0.1883,0.0927,0,winter,SEA,JetBlue,27.3,1
0.2467,0.4966,0.122,0,spring,DFW,Delta,44.3,1
0.1643,0.5004,0.2952,0,summer,LAX,Delta,29.0,1
0.3823,0.2294,0.2049,1,spring,LAX,Southwest,53.0,1
0.0007,0.3137,0.2228,0,fall,JFK,Delta,14.9,0
0.1888,0.5818,0.3684,0,winter,JFK,Delta,61.3,1
0.1077,0.1812,0.2729,1,winter,DFW,JetBlue,52.4,1
0.2248,0.0803,0.0977,1,fall,LAX,Southwest,36.9,1
0.3598,0.6068,0.3785,0,spring,ORD,Delta,64.7,1
0.4027,0.4124,0.1537,0,summer,BOS,Delta,58.7,1
0.3479,0.3835,0.0547,0,spring,JFK,United,47.9,1
0.1443,0.6824,0.1421,0,spring,ATL,Delta,45.8,1
0.1191,0.3991,0.4129,0,winter,ORD,American,52.0,1
0.1247,0.6197,0.1184,0,fall,ORD,American,59.3,1
0.2028,0.4102,0.3188,0,fall,DFW,Southwest,42.2,1
0.044,0.4073,0.2784,0,summer,SEA,Southwest,16.6,1
0.0748,0.2936,0.2639,0,winter,BOS,Delta,27.8,1
0.0224,0.4601,0.3759,1,winter,ATL,United,66.0,1
0.0705,0.347,0.0492,1,winter,ATL,United,58.8,1
0.1364,0.3133,0.2109,0,summer,BOS,Southwest,26.7,1
0.153,0.557,0.3548,1,winter,ATL,United,85.4,1
0.05,0.1965,0.3381,1,spring,JFK,American,46.5,1
0.303,0.2035,0.4209,0,winter,ATL,United,43.7,1
0.3998,0.4662,0.0901,0,winter,ORD,Southwest,53.6,1
0.5272,0.641,0.5985,0,spring,BOS,JetBlue,69.2,1
0.4394,0.2968,0.3985,0,winter,DFW,Delta,61.7,1
0.1734,0.2314,0.144,0,winter,JFK,JetBlue,30.8,1
0.4226,0.3942,0.1205,1,winter,LAX,American,76.3,1
0.3027,0.6453,0.0953,1,summer,SEA,Southwest,75.5,1
0.3373,0.1424,0.2944,0,fall,ATL,JetBlue,37.6,1
0.1606,0.3384,0.1233,0,summer,JFK,American,49.8,1
0.1012,0.6529,0.2108,0,spring,DFW,United,40.6,1
0.2108,0.1827,0.27,0,summer,LAX,United,43.8,1
0.0833,0.579,0.1814,0,winter,SEA,American,37.9,1
0.3473,0.2545,0.2336,0,spring,ORD,United,36.0,1
0.2272,0.5716,0.1684,1,spring,ATL,JetBlue,81.9,1
0.2526,0.5562,0.3441,1,winter,ATL,Southwest,78.3,1
0.5239,0.315,0.1994,0,fall,DFW,United,44.9,1
0.1052,0.6425,0.3153,0,spring,JFK,United,47.6,1
0.0326,0.1838,0.3017,0,fall,SEA,JetBlue,40.9,1
0.3371,0.2883,0.1572,0,winter,BOS,Delta,41.6,1
0.2035,0.2464,0.2656,0,fall,SEA,Delta,19.9,1
0.292,0.3612,0.43,1,summer,JFK,United,89.5,1
0.405,0.4482,0.4004,0,spring,SEA,United,51.0,1
0.7059,0.317,0.1654,0,fall,LAX,Southwest,40.3,1
0.4719,0.5496,0.4838,0,summer,ATL,United,82.2,1
0.2306,0.237,0.2347,1,fall,DFW,Delta,44.7,1
0.1312,0.6792,0.4782,1,spring,JFK,United,81.8,1
0.3008,0.7648,0.3016,0,spring,ATL,American,69.5,1
0.1364,0.5963,0.1826,1,summer,BOS,JetBlue,70.8,1
0.3496,0.2524,0.2253,0,summer,JFK,American,37.8,1
0.6083,0.6746,0.0697,0,winter,SEA,United,80.9,1
0.7601,0.2016,0.191,0,spring,BOS,Delta,49.0,1
0.3224,0.3231,0.2806,0,winter,ORD,American,64.2,1
0.176,0.3423,0.0131,0,fall,BOS,Southwest,28.4,1
0.2758,0.4189,0.1376,0,fall,ORD,Delta,24.8,1
0.2531,0.3519,0.1461,1,fall,ATL,Southwest,39.6,1
0.0929,0.2762,0.384,0,spring,ATL,United,36.0,1
0.3,0.3599,0.4039,1,summer,ATL,Delta,73.7,1
0.1636,0.1678,0.2474,1,fall,BOS,Delta,54.2,1
0.2354,0.1507,0.0372,0,fall,LAX,American,8.0,0
0.3225,0.3804,0.1163,0,summer,BOS,American,43.3,1
0.5701,0.5937,0.2402,0,winter,DFW,JetBlue,85.4,1
0.5421,0.3334,0.1125,1,fall,LAX,American,58.6,1
0.1788,0.4063,0.0207,1,fall,SEA,American,43.6,1
0.362,0.2575,0.5038,0,spring,ORD,Southwest,45.6,1
0.5112,0.7287,0.4607,1,spring,SEA,American,115.2,1
0.1649,0.4301,0.088,0,fall,ORD,American,32.0,1
0.3366,0.345,0.2443,0,summer,SEA,Southwest,49.4,1
0.1653,0.6699,0.1878,1,winter,ORD,United,91.9,1
0.2905,0.2839,0.075,0,winter,SEA,Southwest,35.7,1
0.329,0.3164,0.3622,1,winter,JFK,United,83.3,1
0.4863,0.4306,0.113,0,summer,ORD,JetBlue,44.5,1
0.5749,0.5321,0.1756,0,winter,BOS,JetBlue,94.8,1
0.5083,0.5962,0.123,0,fall,ORD,Southwest,63.4,1
0.4812,0.3059,0.239,0,spring,JFK,JetBlue,47.6,1
0.2589,0.7864,0.0582,0,spring,ATL,American,43.7,1
0.1245,0.5407,0.1914,0,summer,DFW,Southwest,32.8,1
0.0618,0.4004,0.2093,0,winter,JFK,United,53.4,1
0.484,0.608,0.2565,1,summer,LAX,Southwest,87.4,1
0.4851,0.2452,0.14,0,spring,ORD,Delta,39.1,1
0.263,0.5359,0.4638,1,winter,SEA,JetBlue,78.1,1
0.5416,0.1489,0.0861,0,winter,DFW,JetBlue,31.2,1
0.2476,0.7049,0.4019,0,summer,JFK,JetBlue,64.8,1
0.3597,0.6131,0.1884,1,summer,JFK,Southwest,90.2,1
0.5903,0.7488,0.5399,0,winter,DFW,United,93.8,1
0.0484,0.3114,0.1652,0,fall,SEA,JetBlue,22.2,1
0.2909,0.6977,0.355,0,winter,DFW,Southwest,68.1,1
0.3889,0.215,0.242,0,summer,DFW,Southwest,14.5,0
0.1163,0.1505,0.4078,0,spring,LAX,Southwest,25.8,1
0.3791,0.4211,0.2196,0,summer,ORD,United,61.1,1
0.1309,0.3942,0.2966,0,fall,BOS,United,27.9,1
0.3544,0.4818,0.177,1,winter,JFK,United,92.6,1
0.2893,0.652,0.4523,0,summer,JFK,JetBlue,57.1,1
0.4919,0.2474,0.13,0,winter,SEA,JetBlue,56.6,1
0.1354,0.275,0.3404,0,spring,BOS,American,32.8,1
0.1876,0.1532,0.4034,0,spring,DFW,American,37.7,1
0.4459,0.2037,0.1987,0,spring,BOS,American,44.9,1
0.1357,0.4015,0.2656,0,winter,DFW,Southwest,34.9,1
0.2961,0.244,0.2222,0,summer,DFW,Delta,57.6,1
0.3641,0.4494,0.2274,1,spring,ORD,American,89.7,1
0.2843,0.3576,0.1416,0,spring,ATL,United,30.0,1
0.425,0.4462,0.1076,1,winter,BOS,JetBlue,83.6,1
0.5155,0.4311,0.5079,1,summer,LAX,United,92.1,1
0.3689,0.6871,0.0104,0,summer,BOS,American,46.7,1
0.1075,0.3862,0.4617,0,winter,BOS,United,36.0,1
0.1976,0.3692,0.3407,0,summer,LAX,United,44.5,1
0.1841,0.2387,0.7135,1,summer,JFK,Delta,68.8,1
0.392,0.3451,0.3031,0,winter,ATL,Southwest,48.9,1
0.18,0.6686,0.1151,0,winter,ORD,JetBlue,55.9,1
0.0346,0.4337,0.2646,0,winter,LAX,JetBlue,19.2,1
0.5471,0.1028,0.1303,0,spring,DFW,Delta,33.1,1
0.1129,0.4537,0.1978,0,spring,DFW,JetBlue,54.7,1
0.2269,0.4929,0.2793,0,winter,JFK,American,56.4,1
0.3674,0.4684,0.1579,0,fall,LAX,Southwest,47.4,1
0.2285,0.6455,0.3332,0,summer,LAX,United,60.2,1
0.2359,0.1797,0.178,0,winter,LAX,JetBlue,33.6,1
0.792,0.5787,0.321,0,summer,BOS,Delta,90.5,1
0.1947,0.6096,0.1223,0,spring,JFK,JetBlue,51.9,1
0.546,0.4407,0.2571,0,spring,JFK,United,62.4,1
0.1937,0.391,0.1022,0,winter,JFK,American,42.6,1
0.4817,0.4002,0.4894,0,spring,ORD,JetBlue,61.8,1
0.0954,0.6181,0.1562,0,winter,SEA,Southwest,35.0,1
0.1291,0.3104,0.2305,0,summer,JFK,Southwest,18.5,1
0.4614,0.5835,0.3531,1,spring,LAX,Delta,75.1,1
0.1999,0.5352,0.202,0,winter,LAX,Southwest,41.5,1
0.6971,0.3117,0.4703,1,summer,ORD,United,103.0,1
0.3124,0.4945,0.22,1,summer,DFW,JetBlue,83.4,1
0.34,0.6737,0.4744,0,summer,LAX,JetBlue,64.6,1
0.1981,0.4459,0.3102,1,summer,DFW,Delta,68.8,1
0.0974,0.606,0.1421,1,summer,JFK,United,57.1,1
0.2291,0.3818,0.1837,1,fall,DFW,United,57.6,1
0.0398,0.3792,0.3357,1,summer,BOS,Southwest,48.0,1
0.4155,0.5023,0.1546,0,fall,SEA,Delta,59.4,1
0.1685,0.3188,0.4684,0,fall,BOS,Southwest,29.7,1
0.3081,0.3192,0.4975,0,winter,LAX,American,58.0,1
0.3619,0.2591,0.3879,1,summer,ORD,United,98.6,1
0.1708,0.2007,0.248,0,summer,BOS,JetBlue,31.5,1
0.3203,0.2484,0.1648,0,fall,ATL,United,7.4,0
0.2221,0.3437,0.0643,0,spring,DFW,Delta,37.5,1
0.2056,0.0988,0.4939,0,spring,DFW,JetBlue,28.1,1
0.2999,0.2291,0.1212,0,winter,SEA,Delta,25.9,1
0.1979,0.5407,0.4323,0,summer,ATL,United,55.1,1
0.5835,0.107,0.2186,0,winter,DFW,United,66.4,1
0.0883,0.3981,0.1215,0,fall,DFW,JetBlue,15.2,1
0.2533,0.7296,0.2459,0,summer,DFW,Southwest,60.2,1
0.1043,0.2965,0.4392,1,spring,JFK,Southwest,62.2,1
0.6939,0.2347,0.1936,0,fall,JFK,American,62.7,1
0.5463,0.2298,0.1444,0,fall,DFW,Southwest,40.9,1
0.5173,0.5352,0.0729,0,winter,ATL,Delta,75.5,1
0.0205,0.3713,0.5601,1,summer,DFW,JetBlue,45.6,1
0.3416,0.6844,0.2009,0,winter,SEA,Southwest,67.1,1
0.24,0.3262,0.2738,0,spring,DFW,United,39.3,1
0.4613,0.7417,0.0547,0,summer,ATL,American,66.3,1
0.266,0.0616,0.1724,0,spring,LAX,Southwest,26.2,1
0.2183,0.7367,0.3015,0,winter,BOS,United,73.0,1
0.3687,0.5902,0.0872,0,summer,JFK,American,54.1,1
0.4055,0.4573,0.1444,1,fall,ATL,United,69.0,1
0.2667,0.1778,0.3238,0,spring,ORD,Delta,51.1,1
0.4185,0.2044,0.3353,1,fall,DFW,Southwest,49.8,1
0.2436,0.1756,0.3586,0,fall,DFW,Southwest,39.2,1
0.3455,0.6955,0.319,1,summer,ORD,American,118.4,1
0.6736,0.2557,0.2484,0,winter,LAX,Delta,60.9,1
0.2617,0.368,0.2018,0,summer,SEA,United,52.2,1
0.4361,0.615,0.3645,0,summer,ATL,Southwest,76.1,1
0.3861,0.417,0.0684,0,summer,BOS,Delta,55.9,1
0.213,0.5715,0.1997,0,spring,LAX,JetBlue,42.0,1
0.3023,0.291,0.2593,0,summer,BOS,American,37.6,1
0.1853,0.2272,0.4293,0,fall,ORD,United,29.4,1
0.1663,0.5658,0.3438,0,summer,DFW,JetBlue,43.4,1
0.2339,0.2011,0.3398,1,winter,DFW,American,73.6,1
0.1027,0.4619,0.1532,0,summer,ORD,JetBlue,50.5,1
0.3729,0.8736,0.4536,1,winter,ORD,JetBlue,133.1,1
0.2468,0.4374,0.2636,0,summer,BOS,Delta,42.5,1
0.656,0.4012,0.2887,0,summer,BOS,Southwest,63.3,1
0.164,0.3835,0.3422,0,spring,ORD,United,42.3,1
0.541,0.5518,0.239,1,summer,BOS,Southwest,110.0,1
0.7383,0.4939,0.149,0,fall,LAX,Delta,59.1,1
0.3439,0.7042,0.4143,0,spring,DFW,Southwest,58.4,1
0.2331,0.5497,0.2157,0,spring,BOS,American,59.3,1
0.2688,0.7025,0.2048,0,winter,JFK,Delta,55.4,1
0.4328,0.7097,0.5043,0,spring,ATL,American,70.0,1
0.3258,0.4723,0.0627,0,spring,DFW,Delta,31.0,1
0.0861,0.226,0.1862,0,winter,JFK,American,36.9,1
0.1103,0.3453,0.3155,1,summer,ORD,American,66.7,1
0.6003,0.3346,0.0369,0,fall,ATL,United,54.5,1
0.0533,0.5376,0.3134,0,summer,SEA,JetBlue,27.1,1
0.1657,0.325,0.2273,0,spring,SEA,Delta,39.3,1
0.5515,0.3217,0.4743,0,winter,DFW,United,53.3,1
0.2889,0.6702,0.1563,0,spring,ATL,United,43.7,1
0.561,0.3664,0.1196,0,winter,BOS,JetBlue,69.8,1
0.3554,0.4651,0.5092,0,summer,LAX,American,65.6,1
0.1899,0.4499,0.1029,0,winter,SEA,JetBlue,32.5,1
0.2695,0.5993,0.2141,0,winter,ATL,Delta,42.0,1
0.089,0.5297,0.4289,0,spring,DFW,United,35.6,1
0.3239,0.1925,0.0925,0,winter,ORD,American,32.4,1
0.3333,0.6609,0.3977,0,winter,SEA,Delta,88.8,1
0.0142,0.3078,0.0834,0,fall,ORD,Delta,26.3,1
0.1055,0.2979,0.356,1,winter,ATL,JetBlue,50.1,1
0.0487,0.4793,0.4059,0,fall,SEA,American,23.0,1
0.4059,0.774,0.2566,0,winter,BOS,Delta,72.4,1
0.4947,0.6602,0.5251,0,fall,DFW,JetBlue,68.9,1
0.1221,0.2917,0.1923,0,winter,SEA,Delta,23.8,1
0.0086,0.1908,0.1061,1,winter,ORD,Delta,56.8,1
0.3658,0.6056,0.2398,1,winter,ATL,Delta,85.9,1
0.3012,0.41,0.2078,0,spring,SEA,American,45.3,1
0.47,0.1747,0.2399,1,winter,DFW,American,74.3,1
0.2131,0.7296,0.2709,0,summer,ORD,American,72.0,1
0.285,0.3791,0.0467,1,spring,SEA,American,54.6,1
0.121,0.5035,0.2432,0,summer,LAX,American,44.4,1
0.5407,0.2839,0.0555,0,summer,SEA,Southwest,52.8,1
0.529,0.5979,0.0643,0,spring,JFK,United,77.5,1
0.566,0.428,0.4142,1,winter,BOS,Southwest,107.2,1
0.2232,0.4439,0.2826,0,spring,ATL,Delta,45.7,1
0.3039,0.1907,0.1204,0,spring,DFW,United,18.8,1
0.0392,0.4957,0.0489,0,winter,DFW,United,15.1,1
0.1929,0.5906,0.236,0,spring,ORD,Delta,56.5,1
0.1067,0.2804,0.3836,0,winter,LAX,Delta,29.1,1
0.3009,0.1868,0.2622,1,spring,BOS,United,65.3,1
0.3955,0.5327,0.2877,1,fall,ATL,United,75.8,1
0.3725,0.2619,0.192,0,winter,JFK,Delta,52.3,1
0.346,0.5306,0.2086,0,winter,ORD,JetBlue,59.7,1
0.348,0.3284,0.0025,0,spring,ATL,Delta,38.9,1
0.3694,0.2094,0.2311,0,fall,ATL,American,27.9,1
0.3038,0.7137,0.4828,0,summer,ATL,JetBlue,69.4,1
0.189,0.6216,0.151,1,summer,DFW,Southwest,65.1,1
0.108,0.3238,0.1816,0,summer,LAX,American,36.2,1
0.3513,0.083,0.1314,0,summer,BOS,American,25.7,1
0.0843,0.4366,0.2202,0,spring,DFW,Southwest,25.8,1
0.3702,0.6735,0.1332,0,summer,BOS,JetBlue,59.1,1
0.4867,0.3375,0.3722,0,fall,ORD,United,62.7,1
0.166,0.21,0.3454,0,spring,JFK,Southwest,29.8,1
0.3431,0.5955,0.3321,0,spring,ATL,Delta,55.1,1
0.5171,0.5931,0.2445,0,winter,ORD,United,83.4,1
0.0548,0.4421,0.0914,0,winter,BOS,American,31.2,1
0.1723,0.3163,0.2671,1,summer,LAX,Delta,51.2,1
0.1393,0.3684,0.3567,1,summer,DFW,JetBlue,54.0,1
0.2165,0.2089,0.0335,0,summer,LAX,Delta,22.1,1
0.3646,0.4598,0.0581,1,winter,LAX,JetBlue,71.1,1
0.4351,0.2764,0.5063,0,summer,ORD,American,57.0,1
0.0497,0.3617,0.3755,1,spring,ORD,American,43.9,1
0.2662,0.2074,0.2257,0,summer,ORD,JetBlue,46.3,1
0.0499,0.4291,0.3922,0,fall,LAX,United,32.9,1
0.6402,0.4721,0.4786,0,summer,SEA,JetBlue,75.3,1
0.6364,0.0437,0.0594,0,winter,BOS,United,51.1,1
0.2144,0.1732,0.3512,0,spring,ATL,Delta,25.4,1
0.076,0.3895,0.5484,0,winter,ORD,United,38.2,1
0.1964,0.6337,0.2635,0,summer,SEA,JetBlue,40.1,1
0.0654,0.5821,0.0095,0,winter,DFW,Southwest,30.0,1
0.2959,0.2732,0.3573,0,fall,ORD,United,43.0,1
0.2744,0.3956,0.4677,0,summer,DFW,United,55.3,1
0.4142,0.5208,0.0381,0,spring,ORD,JetBlue,60.2,1
0.1649,0.5007,0.5032,1,spring,BOS,Southwest,82.6,1
0.158,0.3517,0.1796,1,summer,BOS,American,63.6,1
0.1626,0.386,0.1444,0,summer,ORD,Delta,36.4,1
0.1503,0.5597,0.1129,0,winter,JFK,JetBlue,49.4,1
0.3032,0.2431,0.035,1,summer,ATL,Delta,56.7,1
0.3802,0.3466,0.1471,0,fall,LAX,Southwest,28.9,1
0.3622,0.3404,0.2799,0,fall,DFW,American,57.9,1
0.4643,0.3935,0.2702,0,winter,ATL,United,74.9,1
0.3275,0.3725,0.3357,0,spring,JFK,American,52.4,1
0.2219,0.8297,0.1746,0,summer,BOS,United,62.9,1
0.5745,0.4629,0.6536,0,spring,JFK,United,83.0,1
0.3595,0.5207,0.3113,0,summer,ORD,United,66.9,1
0.0645,0.4611,0.0728,0,summer,DFW,Southwest,28.0,1
0.4809,0.1808,0.1522,1,winter,ATL,Delta,86.7,1
0.0774,0.4554,0.1152,1,summer,DFW,American,54.6,1
0.1553,0.1439,0.3306,0,fall,BOS,JetBlue,33.5,1
0.4319,0.3247,0.1428,0,fall,DFW,United,41.2,1
0.234,0.3069,0.4347,0,winter,BOS,Southwest,35.6,1
0.1283,0.1869,0.3959,0,fall,LAX,JetBlue,28.3,1
0.1914,0.5481,0.1374,0,spring,ORD,United,42.2,1
0.4561,0.0999,0.2025,1,winter,BOS,Southwest,66.0,1
0.1535,0.6477,0.2106,0,summer,JFK,American,46.6,1
0.1896,0.2793,0.1809,0,summer,LAX,Delta,16.2,1
0.6937,0.4246,0.3647,0,summer,JFK,Delta,84.2,1
0.2324,0.2789,0.1409,1,winter,ATL,United,66.3,1
0.1591,0.5895,0.2388,0,winter,SEA,United,48.3,1
0.6483,0.2915,0.4324,0,summer,LAX,American,58.7,1
0.3624,0.4186,0.3202,0,spring,JFK,JetBlue,54.9,1
0.5066,0.3097,0.023,0,winter,DFW,JetBlue,73.4,1
0.2411,0.2664,0.209,0,fall,SEA,American,31.0,1
0.3395,0.2708,0.0693,1,fall,SEA,JetBlue,50.1,1
0.582,0.5677,0.2668,0,summer,DFW,American,63.3,1
0.4643,0.4497,0.4086,0,winter,ORD,Delta,69.7,1
0.3679,0.3896,0.2484,0,fall,BOS,United,59.1,1
0.1867,0.2711,0.1046,1,winter,JFK,JetBlue,54.5,1
0.2674,0.3728,0.1022,0,winter,LAX,United,27.9,1
0.3862,0.6297,0.476,0,fall,ATL,Southwest,65.8,1
0.188,0.2169,0.2728,0,winter,DFW,American,30.5,1
0.1832,0.5799,0.4012,0,summer,LAX,JetBlue,38.3,1
0.4367,0.6186,0.3791,0,winter,BOS,American,84.3,1
0.4354,0.5012,0.1764,1,spring,ORD,Southwest,80.1,1
0.2578,0.41,0.3378,0,spring,ORD,American,50.0,1
0.1477,0.3598,0.2046,0,spring,ATL,American,33.0,1
0.5208,0.6573,0.258,1,spring,DFW,American,102.7,1
0.3473,0.5921,0.1436,1,winter,BOS,Southwest,91.1,1
0.143,0.2889,0.2475,0,winter,JFK,JetBlue,38.4,1
0.6819,0.6089,0.3069,1,fall,BOS,Southwest,88.8,1
0.4106,0.1754,0.0661,0,winter,SEA,United,31.2,1
0.1468,0.5029,0.0924,0,winter,JFK,Southwest,62.8,1
0.1582,0.5032,0.0963,0,winter,DFW,United,45.0,1
0.1711,0.4007,0.2346,1,spring,ATL,United,53.4,1
0.3359,0.1474,0.1889,0,winter,ATL,Southwest,49.9,1
0.1644,0.3358,0.1612,0,summer,ORD,Delta,35.0,1
0.35,0.537,0.2054,0,spring,SEA,Southwest,45.3,1
0.3576,0.1909,0.1301,0,fall,JFK,JetBlue,25.7,1
0.1298,0.2258,0.1166,1,spring,SEA,American,47.5,1
0.2246,0.3689,0.0748,0,fall,ORD,United,45.5,1
0.1995,0.3849,0.2293,0,summer,JFK,Delta,48.2,1
0.2461,0.3853,0.3284,0,fall,LAX,Delta,53.0,1
0.1285,0.3673,0.7171,0,spring,LAX,American,42.7,1
0.1749,0.7131,0.1186,1,fall,ATL,JetBlue,72.2,1
0.1363,0.3865,0.3632,0,summer,BOS,Delta,45.0,1
0.2905,0.4148,0.3079,0,spring,JFK,Delta,51.3,1
0.2349,0.2788,0.234,0,spring,ATL,United,52.1,1
0.5382,0.4285,0.2406,0,summer,ORD,American,86.3,1
0.5225,0.5363,0.1491,0,fall,SEA,JetBlue,49.5,1
0.2903,0.6135,0.2198,0,spring,BOS,Delta,35.5,1
0.4216,0.2959,0.0907,0,fall,BOS,American,15.7,1
0.3382,0.3285,0.1826,0,spring,ORD,Southwest,46.2,1
0.1256,0.5971,0.0714,0,summer,ORD,Southwest,42.2,1
0.2089,0.6846,0.4651,0,fall,ORD,JetBlue,68.5,1
0.2525,0.3939,0.2303,1,winter,LAX,JetBlue,63.8,1
0.3166,0.382,0.1003,0,winter,ATL,American,61.9,1
0.2588,0.3037,0.4564,0,summer,JFK,United,38.4,1
0.3884,0.8185,0.1416,1,summer,SEA,JetBlue,85.3,1
0.1513,0.2103,0.3768,0,fall,BOS,United,26.0,1
0.5712,0.197,0.2587,0,summer,JFK,Southwest,60.0,1
0.3445,0.8788,0.1958,0,summer,BOS,United,68.8,1
0.41,0.1935,0.5858,0,winter,SEA,JetBlue,55.3,1
0.0718,0.389,0.3388,1,summer,ATL,Delta,67.3,1
0.3337,0.6156,0.2012,0,winter,ATL,Delta,72.4,1
0.5796,0.3209,0.3066,0,summer,ATL,Southwest,65.7,1
0.1574,0.4611,0.1721,0,fall,ATL,United,27.6,1
0.3194,0.4863,0.2127,0,winter,BOS,United,61.2,1
0.2869,0.3147,0.1744,0,winter,ORD,Southwest,54.1,1
0.2519,0.3744,0.4052,1,spring,SEA,United,67.0,1
0.2659,0.5252,0.2489,0,spring,DFW,JetBlue,38.5,1
0.0925,0.5085,0.4006,0,spring,JFK,American,40.9,1
0.3771,0.3809,0.1052,0,winter,BOS,United,56.2,1
0.1625,0.5564,0.2488,0,winter,BOS,Delta,58.5,1
